date,ITOT,DIA,SPY,XLG,AIA,GXC,XLY,XLE,XLF,XLV,XLI,XLB,XLK,XLU,ICLN,CGW,WOOD,IYR,F,DIS,MCD,KO,PEP,JPM,AAPL,PFE,JNJ,ED
2014-07-18 00:00:00+00:00,40.8075840384,151.6434587073,178.1735025195,123.7016460682,43.8185213724,69.7495187272,62.6180522119,84.8055676734,16.8704247676,56.6782350555,48.722265939,44.9304248597,36.2056138226,35.7920844965,9.9607307163,27.2051609624,47.265373105,60.0832332974,12.9745040109,79.4677234212,85.2640521542,35.8031164079,77.2444565467,50.7081251109,85.9568045967,25.2152085277,87.5916367468,46.4008352505
2014-07-21 00:00:00+00:00,40.7171416978,151.2878637754,177.840063665,123.4289414467,43.9979951442,69.9299131892,62.3305653507,84.9341597389,16.8262420751,56.4475899813,48.6953177831,44.8044685225,36.1598175055,35.7585869911,9.9694528974,27.1137150432,46.9755126336,59.9105566997,12.9598601012,79.4028971697,84.0237224734,35.7778019254,77.0901219682,50.7168333583,85.5098619825,24.9034031505,87.1356095614,46.6209375962
2014-07-22 00:00:00+00:00,40.9342033151,151.7856966801,178.6150837053,124.023646601,44.5543638366,71.0393391304,62.5903146929,85.54242334,16.8777885497,56.9367532038,48.874972156,44.8674466911,36.4626789212,35.683217604,10.096883962,27.1777271867,46.8668149569,60.1654602486,13.0477235595,79.838159144,82.9212072016,34.7567844648,76.4556353677,51.0912880002,86.2207829228,25.0182788158,88.1681239435,46.7676724934
2014-07-23 00:00:00+00:00,41.0065571875,151.6256789607,179.0116055864,124.3485309897,44.6799057399,71.6256211319,62.5439308818,86.0907172903,16.9146074602,57.3982279421,48.6234560339,45.0563811969,36.5269222518,35.7167151094,10.0392303455,27.141148819,47.0026870528,60.2970233707,13.01843574,79.6807239618,82.12877435,34.4361343532,77.8703690041,51.3786601673,88.469150045,24.9362247692,87.927203921,46.6698492286
2014-07-24 00:00:00+00:00,41.0246456556,151.5190004812,179.0206174473,124.3287946011,44.8684429371,72.2930806412,62.6830823151,86.1678211271,16.9514263706,57.2782445101,48.443801661,45.0023999096,36.4993893958,35.8255820019,10.0829284723,27.1685825947,47.3106638036,60.1407921633,13.0623674692,80.384551835,82.12877435,34.5711449265,78.8049506184,51.5267003745,88.3235068306,24.8951977459,87.9358082075,46.718760861
2014-07-25 00:00:00+00:00,40.8211503894,150.3810966991,178.1825143805,123.5711515897,44.7261202361,72.8523034734,61.9873251486,85.533856247,16.8556972034,57.0659661305,48.3180435999,45.0833718406,36.4535013025,35.5408532062,10.0566747075,26.9765461644,47.1657335679,59.803661663,12.9012844623,79.8566809301,82.4474701707,34.596459409,78.4962814614,51.3873684148,88.9069899583,24.7721166759,87.8583696289,46.4497468829
2014-07-28 00:00:00+00:00,40.8030619213,150.6033435315,178.2546092679,123.7066026954,45.1735483491,73.907611076,62.1079230575,85.3282460157,16.8630609855,57.1213430991,48.0755101965,45.2003312966,36.5177446331,36.0349414105,10.1090077936,26.8668110614,47.3197219433,60.1654602486,12.915928372,80.7086830924,82.4991505741,34.3264382624,77.9989811528,51.5441168695,90.1349443097,24.698268034,87.8583696289,47.0366864714
2014-07-29 00:00:00+00:00,40.6402657084,150.0432815138,177.4886010886,123.4200195176,45.5324958926,73.5648615982,61.9316645753,85.1140686913,16.7746956005,57.167490573,47.4736680472,44.8764435723,36.4443236839,35.6999663567,10.0223965361,26.6199070795,46.8396405377,59.8858886143,12.864674688,79.8288982509,82.5336041763,34.0479789549,77.287327263,51.0651632578,89.5523714521,24.3946680614,87.7293053311,46.9551670841
2014-07-30 00:00:00+00:00,40.6673984106,149.7765853149,177.5156366714,123.3659472199,45.6042854013,72.9695598737,62.2749047774,84.6086102059,16.8483334213,57.3982279421,47.5185816404,44.6425246604,36.4810341585,35.0970112599,10.0479525265,26.565039528,46.6584777431,59.8283297484,12.8756576203,80.7642484508,82.6455783836,33.4319932142,76.2327076431,51.3002859399,89.3430093314,24.2223545635,88.0218510727,46.294860047
2014-07-31 00:00:00+00:00,39.8488952289,146.940715733,174.0100227682,120.8245492276,44.8774166257,72.3201398105,61.1245862622,82.7838194026,16.5022356631,56.2168526122,46.5574307452,43.7698271811,35.7927127593,34.5443024212,9.7601205531,25.988930237,45.6439660935,58.96494676,12.5511851488,79.5325496727,81.4483157056,33.1535339068,75.5382020398,50.2204632516,87.021820602,23.7587688303,86.1203037524,45.7242243359
2014-08-01 00:00:00+00:00,39.7448865374,146.3006448556,173.4783229731,120.2927481797,45.110732529,72.6989681807,60.901943969,82.1155861506,16.3623238034,56.263000086,46.512517152,43.805814706,35.5990650056,34.6782924427,9.6728987429,25.8151829906,45.4175126003,59.2034049187,12.3963232873,79.0695050193,81.224367291,33.1535339068,75.5467761831,49.1841818008,87.5042637496,23.8912218969,85.9568223085,45.7242243359
2014-08-04 00:00:00+00:00,40.038824144,146.9762752262,174.7309716429,121.1399709643,45.110732529,73.5197629827,61.495656751,83.4948881194,16.494871881,56.5029669499,46.6742060876,44.3276338173,35.8523672806,34.4898689749,9.8037314581,25.9249180936,45.8251288881,59.2034049187,12.5511851488,80.79203113,81.2329806916,33.246353676,76.9014908167,49.3322220081,87.0127179011,23.8001604136,86.180533758,45.4307545417
2014-08-05 00:00:00+00:00,39.6499220798,145.7228030912,173.0367417873,119.9593924643,44.3838637534,72.6719090114,61.0689256889,81.670097316,16.325504893,55.9584267588,46.3957418096,43.8687928746,35.5173841996,34.0753373459,9.742676191,25.650580336,45.0370707317,58.6771524305,12.4405695335,80.3382473697,80.4750014422,33.0607141377,76.4813577974,48.8184354064,86.5848909588,23.518697647,85.8879880164,45.0231576052
2014-08-06 00:00:00+00:00,39.6634884309,145.9717195436,173.0908129529,120.3469105979,44.5094953936,72.4734751032,60.9390510178,81.9099759193,16.3917789318,55.9307382745,46.1621911248,44.1926805989,35.4072527757,33.639869776,9.8298107793,25.650580336,45.0642451509,58.7840474672,12.5216876513,80.1900730806,80.5094550445,33.6851380392,77.6045705633,48.9664756137,86.4392477444,23.4110795303,86.6537695164,44.6400164849
2014-08-07 00:00:00+00:00,39.4690373988,145.3938777792,172.1535794158,119.7160671246,44.4197585078,72.0675875637,60.6236411024,81.3959503409,16.3181411109,55.2108376828,46.207104718,43.805814706,35.2604108772,34.0250910878,9.8076564396,25.6048573764,44.6747451425,58.8744971136,12.4036976617,79.1898966292,80.3716406355,33.2041628718,77.081547825,48.6878116941,86.4301450435,23.2123999303,85.9826351681,45.1128289312
2014-08-08 00:00:00+00:00,39.9031606332,146.9851650995,174.1452006822,120.9843328674,44.6710217882,73.3303487976,61.5605940865,82.7581181236,16.4801443169,59.1795204317,46.8628431792,44.2646556487,35.4898513436,34.7034155717,9.8822310872,25.8609059502,45.0551870111,59.3185226505,12.6028057692,80.4308563004,80.578362249,33.2885444801,77.4159394118,49.062266336,86.667992606,23.4607494303,86.9721281176,46.3845313731
2014-08-11 00:00:00+00:00,40.038824144,147.1718524387,174.6498648945,121.4805363193,44.9940745774,74.1421238766,61.8388969531,82.7666852166,16.494871881,55.8384433268,47.0514802708,44.2196712426,36.7747179555,34.5777999266,10.0392303455,25.998074829,45.4175126003,59.6474304556,12.6618007641,81.0328143498,80.5611354478,33.3898024101,78.7020608994,49.044849841,87.811490503,23.3862445803,87.0409624097,46.1888848435
2014-08-12 00:00:00+00:00,39.9709923886,147.1185131989,174.4065446493,121.133211927,44.9580900861,74.0970252611,61.6811919954,82.1584216155,16.5316907915,55.792295853,46.943687647,44.3591229017,35.6458708608,34.5526767975,10.0043416214,26.0072194209,45.2997567838,59.4747538579,12.6912982615,80.7642484508,80.5869756495,33.4826221792,78.2047605908,49.0709745835,87.7931945366,23.245513197,86.5849352243,46.2465900361
2014-08-13 00:00:00+00:00,40.2287530591,148.0075005287,175.5870984316,122.0321638764,45.3619958095,74.9268397862,61.9038342886,82.4240014977,16.6053286124,56.4660489708,47.401806298,44.6065371355,35.9946203697,34.7117899481,10.1395354271,26.1352437078,45.3631637619,60.2147964194,12.8461601229,81.1254232805,80.931511672,33.7020143609,78.6591901831,49.3931797405,88.9549884,23.3531313136,87.5400110277,46.4691672074
2014-08-14 00:00:00+00:00,40.391549272,148.5497827998,176.4161896375,122.631465176,45.453527433,74.2774197231,62.386225924,81.9528113841,16.7084215616,57.1305725939,47.6084088269,44.6065371355,36.0588637003,35.0132674965,10.1438965176,26.3089909542,45.7707800497,60.1983510291,12.8535344972,82.0607734804,80.6731096551,33.9045302208,78.7020608994,49.6195941751,89.1928359625,23.7836037803,87.7809310502,46.6422827851
2014-08-15 00:00:00+00:00,40.4096829613,148.1461025433,176.3801421937,122.6720193993,45.4131458344,74.3044788924,63.7962937814,83.7433338156,16.6274199587,57.1859495625,47.5095989218,44.7414903539,36.0588637003,35.147257518,10.1875074227,26.2541234027,45.5715915571,60.255909895,12.765042005,82.681253316,80.7850838624,34.495201479,78.7535057589,49.4193044829,89.6319391549,23.7090989303,87.0495666962,46.9555395447
2014-08-18 00:00:00+00:00,40.7849734532,149.668975013,177.8580873869,123.6543328077,45.6222327785,74.818603109,62.8407872728,82.7838194026,16.8115145109,57.6289653112,48.2282164135,45.1823375341,36.3984355906,35.0551393782,10.300808554,26.4917913467,45.9700591237,60.8150531637,12.8535344972,83.3202549377,81.1813002882,34.8917950381,79.0107300564,49.8373003623,90.7114011697,23.8746652636,88.3660225334,46.8648599564
2014-08-19 00:00:00+00:00,40.9929908364,150.4081470305,178.786309063,124.3122124298,45.8824697475,74.9358595093,63.313902146,83.4177842826,16.8409696393,58.0073745965,48.3449917559,45.3172907526,36.627876057,35.4989813245,10.3523566438,26.4827382007,46.6494196034,60.8643893345,12.8019138768,83.4313856546,81.3535682995,34.8158515906,78.7620799021,50.1246725293,91.9646748647,23.9574484302,88.5897339829,47.3017707
2014-08-20 00:00:00+00:00,41.0789110599,151.0404508045,179.2639376925,124.6005980175,45.8914434361,74.6562480932,63.610758537,83.597693235,16.8851523318,57.9981451018,48.8570067187,45.3802689212,36.627876057,35.5743507116,10.3619510429,26.5376057522,46.4229661102,61.1604063591,12.8387857485,83.1998633278,81.1296198849,34.8074134298,79.0793232024,50.1943385092,92.0012667974,23.9160568469,88.8048411458,47.4089374862
2014-08-21 00:00:00+00:00,41.2145745706,151.5569806481,179.7866256267,125.0872486969,45.2812326122,73.907611076,63.5550979637,83.6662299788,17.0839744482,58.0812105547,48.8120931255,45.3172907526,36.8022508115,35.658094475,10.3096179568,26.7113529987,46.7943498391,61.1028474932,12.8314113742,83.6999515536,81.4224755039,34.9424240031,78.9249886239,50.943247793,92.0104147806,23.8581086303,89.6480612245,47.4666426788
2014-08-22 00:00:00+00:00,41.1467428153,151.2809043524,179.5072579377,124.7898510595,45.5324958926,73.907611076,63.6756958725,83.1093689355,17.0250641915,58.1365875233,48.6414214712,45.137353128,36.8114284301,35.5492275825,10.2747292328,26.5558949361,46.6131870445,60.6917127368,12.6618007641,83.8018213773,81.3535682995,34.697717339,78.5391521776,50.9345395455,92.6873655356,23.9408917969,89.3124940503,47.1368987213
2014-08-25 00:00:00+00:00,41.3321496133,151.9488308742,180.417455892,125.4297065824,45.6726649083,74.4758536313,63.8612311169,83.8461389313,17.1723398333,58.579603272,48.8300585628,45.3082938714,36.8481389048,35.7920844965,10.388117586,26.7296421826,46.6003244861,60.6670446514,12.7060470102,83.6999515536,81.3449548989,34.9424240031,79.5251786515,51.6747405818,92.8886211655,23.9326134802,89.4251092222,47.3429886947
2014-08-26 00:00:00+00:00,41.3954592517,152.2249071699,180.5346100842,125.6099475748,45.720943353,74.4127155696,63.8705078791,84.2744935799,17.2091587437,58.7918816516,48.6683696272,45.3532782775,36.8664941421,35.3649913029,10.3532288619,26.683919223,46.7400010007,60.6670446514,12.6765495128,83.3665594031,81.0607126804,35.1027490589,79.3965665027,52.0230704812,92.2930874607,24.3382509969,89.6070260385,46.7329623734
2014-08-27 00:00:00+00:00,41.3864150176,152.2961526656,180.4625151967,125.5738993763,45.7658117959,73.9617294146,63.9354452146,84.1031517205,17.1723398333,58.7457341777,48.6414214712,45.3532782775,36.8573165234,35.7502126148,10.3706732239,26.683919223,47.0389196117,60.765716993,12.8019138768,83.6906906605,81.5258363107,35.1027490589,79.0793232024,51.892446769,93.4283521728,24.4127558468,89.4164465167,47.1039243255
2014-08-28 00:00:00+00:00,41.3140611452,152.0824161786,180.3633847264,125.4206945328,45.5145485154,72.8342640272,63.8519543547,84.1202859064,17.1207933587,58.7272751882,48.5695597221,45.3892658024,36.8022508115,36.0098182815,10.2747292328,26.565039528,46.7943498391,60.7081581271,12.8461601229,84.2185615654,81.7842383275,35.1280635414,79.3794182162,51.5179921271,93.5381279709,24.3216943635,89.1825534673,47.5902966628
2014-08-29 00:00:00+00:00,41.4723352411,152.1803787351,180.8770607996,125.5011721359,45.3889168752,72.8523034734,63.8426775925,84.59147602,17.2017949617,58.9395535678,48.5246461288,45.4612408523,36.9674479473,36.2443008191,10.2747292328,26.5924733038,46.9121056555,61.0123978468,12.8387857485,83.2369069001,81.4193628219,35.2040069889,79.3022509269,51.7705313041,93.7668275503,24.3299726802,89.8582444989,47.7221942458
2014-09-02 00:00:00+00:00,41.4678131241,151.9132081264,180.7869421903,125.4567427312,45.0927851518,73.5197629827,63.9632755013,83.5205893983,17.2680690005,58.9118650835,48.6863350645,45.3082938714,36.9766255659,35.9177001417,10.2747292328,26.5284611603,47.0842103104,61.0452886273,12.9788988612,84.0889090624,80.6201117144,35.1365017022,79.2936767837,51.9621127488,94.4986662044,24.2223545635,89.5377243942,47.1204115234
2014-09-03 00:00:00+00:00,41.4271140708,152.0378877438,180.68781172,125.4116824832,45.8106802388,75.3958653874,63.7962937814,83.7433338156,17.2386138721,59.1795204317,48.6234560339,45.3802689212,36.7747179555,36.0935620449,10.3619510429,26.6656300391,47.3287800831,61.0617340175,12.8830319946,84.2185615654,80.9154871237,35.2546359538,80.0867850344,51.9882374913,90.5101455398,24.3382509969,89.8842326155,47.5985402617
2014-09-04 00:00:00+00:00,41.3366717303,151.9844536221,180.426467753,125.0347985681,45.8017065502,75.3688062181,64.0374895991,82.6124775431,17.2533414363,58.8841765992,48.6414214712,45.3802689212,36.7563627182,36.0768132922,10.396839767,26.5467503442,47.5552335763,60.9466162858,12.7355445076,83.4776901199,80.8025494672,35.3305794013,79.309662592,51.9969457388,89.7600109194,24.3134160469,89.9535342598,47.4913734756
2014-09-05 00:00:00+00:00,41.5446891135,152.5098891526,181.237535237,125.8622849641,45.9452855676,76.1084235122,64.2508551301,83.1693385864,17.2754327826,59.2256679055,48.8031104069,45.5782003082,36.9766255659,36.5290296148,10.449172853,26.6381962634,47.6911056722,61.5222049447,12.639677641,84.2185615654,80.8546745394,35.3052649188,79.223315654,52.1711106885,90.5375894893,24.5452089135,90.4559711807,47.9117970213
2014-09-08 00:00:00+00:00,41.4361583049,152.3406811004,180.7689184684,125.6550078228,45.5594169584,75.7476345883,63.9818290257,81.8757075474,17.2827965646,59.2348974003,48.7581968136,45.3982626837,37.0316912779,36.3112958299,10.440450672,26.3730030977,47.3106638036,61.415309908,12.388948913,83.8666476288,80.3594863532,35.2546359538,79.3182972858,52.1536941935,89.9795625156,24.3382509969,90.135451076,47.4831298766
2014-09-09 00:00:00+00:00,41.1603091663,151.5035465264,179.6244121299,124.7492968362,45.2991799893,74.998997571,63.3417324326,81.5158896425,17.1060657945,59.0779959893,48.6054905966,45.0293905532,36.7655403368,35.8925770126,10.1264521556,26.1718220754,47.1023265898,61.0864021029,12.263584549,82.9776018942,79.1345471559,35.3896465271,78.9383707584,51.4309096522,89.6410871381,24.1975196135,89.9188834377,46.9308087479
2014-09-10 00:00:00+00:00,41.3246881202,151.993359309,180.3003016999,125.6459957732,45.0658640861,74.1872224921,63.5643747259,81.3188465041,17.1944311796,59.4933232537,48.6414214712,45.0293905532,36.9858031846,35.7334638621,10.2049517847,26.226689627,46.8578473986,60.2394645048,12.263584549,82.9035147497,80.7938619552,35.5837242263,79.2578544292,51.570241612,92.394630074,24.3713642635,90.9497453961,46.8483727585
2014-09-11 00:00:00+00:00,41.3818929006,151.8508683177,180.5075745014,125.5919234755,44.9133113801,73.9166307991,63.5922050125,81.3702490619,17.2386138721,59.3271923479,48.6593869085,44.9664123846,37.0684017525,36.0349414105,10.1962296037,26.226689627,46.9936289131,60.3134687609,12.2857076721,83.3202549377,80.759111907,35.6554485933,79.1369687159,52.0404869762,92.7879933505,24.5286522802,90.5685863527,47.2193347106
2014-09-12 00:00:00+00:00,41.1376985812,151.3076214133,179.4531867721,125.0602125481,44.7158902312,73.5558418751,63.4066697682,80.1537218597,17.2238863079,58.893406094,48.4976979729,44.7594841164,36.9123822353,35.390114432,10.1613408796,26.0895207482,46.6222451842,58.578480089,12.2340870516,83.0424281457,81.0892373645,35.2389725549,78.4634625992,52.2756096583,92.9983969636,24.3630859469,90.5945744693,46.518628801
2014-09-15 00:00:00+00:00,41.0563004748,151.6816602655,179.3180088581,125.0512906189,44.3031005561,72.3111200874,63.146920426,80.719149996,17.2165225258,58.736504683,48.4797325356,44.822462285,36.6921193876,35.4989813245,9.9432863543,26.107809932,46.5588382061,58.3400219303,12.1455945593,83.4221247615,81.2021750209,35.2729705989,78.7484074947,52.197235431,92.9709530141,24.7687234635,90.7158523467,46.6093083893
2014-09-16 00:00:00+00:00,41.3773707836,152.625663083,180.6697879982,126.1452633221,44.5723112138,72.8703429196,63.4716071037,81.6957985949,17.2901603467,59.5394707275,48.749214095,45.0293905532,36.9674479473,35.9511976471,9.9345641733,26.1352437078,46.7570303034,58.7758247721,12.1824664311,83.5980817298,81.445425358,35.3919637527,79.9313605459,52.2407766684,92.2665583095,24.8763415801,91.7207261886,47.1863603149
2014-09-17 00:00:00+00:00,41.4316361879,152.8037768222,180.9131082434,126.6101949618,44.3659163762,72.635830119,63.443776817,81.2503097603,17.3637981676,59.5856182013,48.9378511866,45.2992969901,37.0408688965,35.8842026363,9.9607307163,26.0620869724,46.4682568088,58.7347112964,12.1898408055,83.6536470882,81.2543000932,35.3664652198,80.1731319724,52.5194405879,92.9252130982,25.1246910801,91.9892700602,47.0050011383
2014-09-18 00:00:00+00:00,41.630609337,153.7210625788,181.8773773633,126.9437309182,44.0249162099,72.6989681807,63.7220796836,80.8305222046,17.5331651557,60.02863395,49.1714018714,45.6051909519,37.2611317443,35.6245969696,9.9520085353,26.1809666674,46.5352870428,58.3071311498,12.2267126772,83.6629079813,81.210862533,35.5194564175,80.6221360503,53.398973584,93.1173207449,25.3150923634,92.994143902,46.6835007797
2014-09-19 00:00:00+00:00,41.5582554646,153.9460558541,181.7144339057,127.3101851882,43.9262056355,72.0856270099,63.7486205003,80.7647869002,17.4877748029,60.093997232,49.1240809095,45.5906969763,37.181983961,35.9431833689,9.8473423632,26.1169545239,46.3323847129,58.3400219303,12.2783332977,83.8018213773,81.9753635923,35.7404437032,80.98479319,53.2161003868,92.3580381413,25.1660826634,93.5485570562,47.0956807266
2014-09-22 00:00:00+00:00,41.2055303366,153.0176482108,180.3110588556,126.5131946286,43.1896452762,70.552274083,62.8550787325,79.5764362667,17.3694642757,59.7698156809,48.5735446363,45.5726197768,36.9331209052,35.6728068132,9.751398372,25.8883397259,45.526210277,57.8219921373,12.0644764415,82.6905142091,81.6018005747,35.88493539,80.8034646202,53.0419354371,92.449517973,24.9839596968,93.4532672953,46.8813471542
2014-09-23 00:00:00+00:00,40.9794244853,151.9464086224,179.2788991414,125.9688863032,42.957047268,70.4710965752,62.315230581,79.3439328818,17.2511537485,59.4178471398,48.1764365047,45.3376161842,36.8501665533,35.5714156049,9.6911281012,25.5591344168,45.0733032906,57.4930843322,11.9243633288,81.7829466884,81.2369250691,35.6044515274,80.2422095229,53.0680601796,93.8948993148,24.8763415801,93.0894336629,46.782423967
2014-09-24 00:00:00+00:00,41.2901834629,153.3568740805,180.6822741915,126.7385255959,43.414705386,71.8060155939,63.0226178139,79.4128227736,17.3472810518,60.4552281031,48.4291416793,45.8076233695,37.0898124589,35.4446765944,9.8124536391,25.7054478875,45.3359893427,57.4355180658,12.1013483132,82.8386884982,82.5313643628,35.9274329449,80.7343870697,53.6689292561,93.0807288122,25.0915778134,94.1116329159,46.6010647904
2014-09-25 00:00:00+00:00,40.6194110325,151.0180009791,177.7668757003,124.8549108619,42.544257593,70.5071754675,62.1011528658,78.1986384306,17.0588991418,59.4641587899,47.6710261555,45.1116511912,36.2787032401,35.2334449103,9.6205656569,25.3945317622,44.7200358412,57.1534019702,11.9464864518,81.5606852547,81.8016133516,35.5109569065,80.017707484,52.3801086282,89.53131134,24.8183933635,92.7775762637,46.2878080308
2014-09-26 00:00:00+00:00,40.976759628,152.3838314544,179.179304783,125.5169564291,42.8852577593,70.7777671605,62.7433860115,79.2070142219,17.2215761167,59.6494053905,48.1132602111,45.5545425774,36.6750406993,35.2841405145,9.7196496332,25.421965538,44.9646056138,57.7840144193,12.0423533184,82.1811650903,82.2707390016,35.867936368,80.414903399,52.7371467751,92.1659304946,24.6031571302,92.7775762637,46.4526800095
2014-09-29 00:00:00+00:00,40.8768273908,152.0535325813,178.8533596101,125.2905386564,42.0058362778,69.0820592179,62.4176155753,79.0253171322,17.1624208531,59.5197327701,48.0410587326,45.3647319833,36.665823549,35.5122707333,9.5420660277,25.2665074753,44.9809102653,57.7674193549,11.1426796473,82.2645131279,83.5912408315,35.910433923,80.4321727866,52.5368570829,91.5804595714,24.6445487135,92.2924647538,46.6010647904
2014-09-30 00:00:00+00:00,40.7405561583,151.8214306704,178.3825499158,125.0912910165,41.8802046375,69.1361775564,62.0732296856,78.0350249376,17.1328432213,59.1955512191,47.9688572541,44.8224160003,36.7764293516,35.5629663375,9.4810107607,25.1842061481,44.658440491,57.4189230014,10.906699668,82.4497309893,82.3663016341,36.2589138735,80.3803646237,52.4584828555,92.1659304946,24.4789823802,92.3357782815,46.7082315766
2014-10-01 00:00:00+00:00,40.1909288536,149.6878784901,175.9651232166,123.5515595956,41.1676937637,67.7381204761,61.244842005,76.4419461897,16.9257997987,58.5749751071,47.0663387733,43.7648998333,36.2049660384,35.7657487542,9.2367896923,24.845856247,44.3395939725,57.4521131303,10.759212181,81.0235534567,81.8276758877,36.3269099614,80.0004380964,52.0491952237,90.729697136,24.1312930802,90.3520187143,46.9390523468
2014-10-02 00:00:00+00:00,40.2545220955,149.6610975004,175.9922853144,123.3795726555,41.1892306163,67.9094952149,61.5240738074,76.0458293119,16.9701662464,58.4545648167,47.0121876645,43.6564366367,36.1865317379,35.7150531501,9.1670122442,24.7178319601,44.0819804787,57.3608402758,10.7370890579,80.3752909419,81.7668633034,36.2589138735,79.9399952397,51.5876581069,91.3883519247,24.0567882302,89.9621969653,46.8236419617
2014-10-03 00:00:00+00:00,40.6315391722,151.5089857905,177.9298482868,124.8467598221,41.7455993087,68.8655858635,62.315230581,75.9252720012,17.2141817087,59.6586677206,47.6529757859,43.7829770327,36.4814805448,35.9431833689,9.2804005974,24.6995427763,44.4301753698,57.7508242904,10.759212181,81.9125991913,82.4097391943,36.547897247,80.7343870697,52.8677053679,91.1322083958,24.1892412969,91.0710232736,47.0132447372
2014-10-06 00:00:00+00:00,40.563403556,151.3750808419,177.7216055374,124.7380792913,42.1350573934,69.9389329123,61.9801524181,76.011384366,17.1624208531,59.3807978197,47.5085728289,43.773938433,36.490697695,35.9431833689,9.0186479452,24.8732900228,44.8178637502,57.8255020805,10.7075915605,82.0144690151,81.5236129664,37.0578679063,80.6221360503,52.762496004,91.1322083958,24.1478497135,90.8371302242,47.1533859192
2014-10-07 00:00:00+00:00,39.9456406351,148.9558647714,174.9782336653,123.144098172,41.8084151288,69.4699073111,61.05868747,75.0210921713,16.8715248443,58.4360401567,46.3533491735,43.005657457,35.9192343818,35.8924877647,8.9507021551,24.388626651,44.2490125753,57.4853032592,10.3978678377,80.6716395201,80.6287992264,37.3298522579,80.3889993175,51.9646583276,90.3363338595,23.8332736803,88.6974419574,47.1039243255
2014-10-08 00:00:00+00:00,40.6497086699,151.4197158248,178.0384966777,125.2724252346,42.2032574267,70.6875699295,62.0173833251,75.7530472717,17.1919984849,59.9272752914,47.1836661758,43.5660506395,36.6013034975,36.7036174317,9.04490171,24.8824346147,44.7290939809,58.580577513,10.4789859556,81.597728827,81.5149254543,37.8653214501,81.1143135971,52.9553798379,92.2116704105,24.3216943635,90.8804437519,48.4476309522
2014-10-09 00:00:00+00:00,39.8139117769,148.4916609497,174.5074239711,123.0590556566,41.7814940631,69.5691242652,60.6119165861,72.9716178902,16.8296724953,58.6861230675,46.0916188141,42.4994958728,35.9929715835,36.1037194488,8.7543658605,24.287944694,43.7598730299,58.505899723,10.2061341045,79.3751144905,80.5506116181,37.287354703,80.7948299263,51.7980768348,92.4129260403,23.9988400136,88.4288980859,47.9777458128
2014-10-10 00:00:00+00:00,39.336962463,147.4829103373,172.5155368032,121.7584214036,40.9110462701,68.0447910614,60.0813761614,71.9468807497,16.6965731522,58.3248921963,45.4147299535,41.8487166931,35.0712565621,36.2727047961,8.5826261164,24.0420466172,43.1801520873,58.4229244007,10.1692622327,79.8937245024,80.1857361125,37.7973253622,81.7273768572,51.3070998032,92.1476345283,24.1147364469,87.6925681156,48.744400514
2014-10-13 00:00:00+00:00,38.7191995421,145.4475551193,169.6816246052,120.1473231007,41.2251253706,68.1800869079,58.8620639574,69.7251817391,16.5486849932,56.9448050219,44.7107655385,40.7731233267,34.6841362532,36.2389077267,8.4953170844,23.9634031267,43.1619452264,58.323354014,9.9849028739,77.7081537382,78.8217967225,37.4573449227,81.1143135971,50.9914717114,91.3060200761,23.568367547,85.864737248,49.3132088406
2014-10-14 00:00:00+00:00,38.8145894049,145.536825085,169.9441915501,119.8474554027,41.4404938967,68.3244024775,59.2902193878,68.8468356186,16.6152346647,56.5187378405,45.3335032902,40.8996637228,34.7394391544,36.5684291539,8.4779599442,24.1965902207,43.2680160426,59.2028924299,10.1618878584,77.9211542788,79.1432346679,37.0918659503,80.3112870733,50.8424251125,90.3363338595,23.5600892303,84.0369063804,50.7558386546
2014-10-15 00:00:00+00:00,38.5738435607,143.9746006852,168.7943294123,118.4436652124,41.2340990592,68.2883235851,58.7969098701,69.3721210436,16.2972751229,56.0556213391,45.2252010725,41.179860314,34.4997932489,36.0868209141,8.5215708493,24.041132158,43.2616753448,58.7880158186,10.0438978687,76.0134103067,78.5698588734,36.7433859998,79.2405850416,48.6856331523,89.2294278952,23.3365746803,85.0764310444,50.6651590663
2014-10-16 00:00:00+00:00,38.5920130584,143.7067907881,168.649464891,118.0179997999,41.0905200418,68.1530277386,58.8620639574,70.612139096,16.2972751229,55.7684891081,45.5591329104,41.5865973013,34.2970159442,36.1206179836,8.4954043062,24.1325780772,43.2707334845,58.9456689309,10.3093753455,75.6985399423,78.1094207354,36.1739187636,78.3943850488,48.2910980376,88.0584860487,22.9309371637,83.8376641531,50.2200047237
2014-10-17 00:00:00+00:00,39.0507928746,146.03900435,170.6413520589,119.5938674974,41.3328096337,68.8024478018,59.5136048298,71.2149256493,16.5043185455,56.657672791,46.4616513912,42.1379518841,34.7025705536,36.3318496677,8.6785701075,24.4892171621,44.0769079204,59.244380091,10.3388728429,77.6340665937,79.0911095957,36.4459031152,79.0160830027,49.2730521008,89.3483516765,23.0385552804,85.5009036156,50.0386455471
2014-10-20 00:00:00+00:00,39.4187252025,146.2176999809,172.2982400212,120.5991624078,41.5392044712,69.00088171,60.3419925104,71.8349346755,16.6004458488,57.3430852132,46.5970291633,42.7796924641,34.9514336093,36.8388057095,8.7309031936,24.7544103278,44.5841637452,60.0907283781,10.4494884582,79.1991575222,79.5689227578,36.7943830657,80.7775605387,49.6500523215,91.2602801602,23.121338447,85.9340388923,50.6651590663
